dit,ca,moa,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob
3.0,1.0,0.0,1.0,False,False,0.229238663952,False,0.254599550346,False,0.494935909855
1.0,4.0,0.0,1.0,False,False,0.123750502299,False,0.0,False,0.0479825465074
1.0,4.0,0.0,1.0,False,False,0.123750502299,False,0.0,False,0.0479825465074
3.0,1.0,0.0,1.0,False,False,0.229238663952,False,0.254599550346,False,0.494935909855
1.0,2.0,0.0,1.0,False,False,0.175912927,False,0.203165210032,False,0.492560363336
1.0,1.0,0.0,1.0,True,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,3.0,0.0,1.0,False,False,0.1193027626,False,0.0,False,0.0933425326306
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,0.0,0.0,1.0,False,False,0.0975018323321,False,0.0228206026,False,0.472768401869
1.0,0.0,0.0,1.0,False,False,0.0975018323321,False,0.0228206026,False,0.472768401869
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,2.0,0.0,1.0,False,False,0.175912927,False,0.203165210032,False,0.492560363336
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
3.0,2.0,1.0,2.0,False,False,0.235644707323,False,0.2,False,0.149701987742
1.0,0.0,0.0,1.0,False,False,0.0975018323321,False,0.0228206026,False,0.472768401869
1.0,4.0,0.0,1.0,False,False,0.123750502299,False,0.0,False,0.0479825465074
1.0,4.0,0.0,1.0,False,False,0.123750502299,False,0.0,False,0.0479825465074
1.0,4.0,0.0,1.0,False,False,0.116617683724,False,0.0,False,0.15250855279
1.0,4.0,0.0,1.0,False,False,0.116617683724,False,0.0,False,0.15250855279
1.0,1.0,0.0,2.0,False,False,0.120029803763,False,0.0962188208617,False,0.169428827592
3.0,1.0,1.0,1.0,False,False,0.288034243615,False,0.297350394703,False,0.494684494617
1.0,1.0,0.0,2.0,False,False,0.120029803763,False,0.0962188208617,False,0.169428827592
1.0,1.0,0.0,2.0,False,False,0.120029803763,False,0.0962188208617,False,0.169428827592
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,1.0,0.0,2.0,False,False,0.120029803763,False,0.0962188208617,False,0.169428827592
1.0,2.0,1.0,2.0,False,True,0.500013643472,False,0.1,False,0.462540858613
1.0,0.0,0.0,2.0,False,False,0.108696503301,False,0.0,False,0.0858788453011
2.0,1.0,0.0,2.0,False,False,0.372698197102,True,0.791666666667,True,0.506119914012
2.0,1.0,0.0,2.0,False,False,0.372698197102,True,0.791666666667,True,0.506119914012
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
3.0,1.0,0.0,1.0,False,False,0.241918167048,False,0.237639040698,False,0.493781044063
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
2.940192,1.955204,0.0,1.0,True,False,0.160173547636,False,0.42380952381,True,0.513103157645
1.0,1.0,0.0,1.0,False,False,0.150909098595,False,0.125295901537,False,0.490067102862
3.0,1.0,1.0,1.0,False,False,0.288034243615,False,0.297350394703,False,0.494684494617
1.0,4.0,1.0,1.0,False,False,0.284207698289,False,0.478257575758,False,0.486477014935
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,2.0,1.0,2.0,False,True,0.500013643472,False,0.1,False,0.462540858613
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
1.0,1.0,0.0,1.0,False,False,0.150909098595,False,0.125295901537,False,0.490067102862
2.0,2.0,0.0,1.0,True,False,0.136350769649,False,0.0,False,0.100592755043
1.0,1.0,0.0,3.0,False,False,0.155582216016,False,0.0,False,0.0223376444722
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
2.0,1.0,0.0,2.0,False,False,0.372698197102,True,0.791666666667,True,0.506119914012
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,1.0,0.0,2.0,True,False,0.120029803763,False,0.0962188208617,False,0.169428827592
1.0,2.47625,0.0,1.0,True,False,0.111106994467,False,0.4,False,0.4384827301
1.0,0.0,0.0,2.0,False,False,0.108696503301,False,0.0,False,0.0858788453011
1.0,4.0,0.0,1.0,False,False,0.116617683724,False,0.0,False,0.15250855279
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,True,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,True,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,5.0,0.0,1.0,False,False,0.117019789654,False,0.0,False,0.17967821752
1.0,2.0,0.0,1.0,True,False,0.108133203684,False,0.0,False,0.125163014072
1.0,1.0,0.0,1.0,False,False,0.150909098595,False,0.125295901537,False,0.490067102862
1.0,2.0,0.0,2.0,False,False,0.129225226625,False,0.0,False,0.153729944509
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
0.0,0.0,0.0,1.0,False,False,0.0679351864934,False,0.0,False,0.00294404986427
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.151237,1.0,0.973519,1.421157,True,False,0.47656182117,True,0.933333333333,True,0.843753680754
1.0,1.750393,0.0,1.0,True,False,0.106353323745,False,0.118367346939,False,0.427619015303
1.0,3.0,0.0,1.0,False,False,0.113699890789,False,0.0,False,0.131511218771
2.0,1.0,0.0,2.0,False,False,0.372698197102,True,0.791666666667,True,0.506119914012
1.0,4.0,0.0,2.0,False,False,0.138840260901,False,0.2,False,0.474485465533
1.0,4.0,0.0,1.0,False,False,0.116617683724,False,0.0,False,0.15250855279
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,2.0,0.0,1.0,True,False,0.108133203684,False,0.0,False,0.125163014072
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,0.0,0.0,1.0,False,False,0.0992549158436,False,0.0230450929696,False,0.475504245366
1.0,4.0,0.0,1.0,False,False,0.116617683724,False,0.0,False,0.15250855279
1.0,2.0,0.0,1.0,True,False,0.108133203684,False,0.0,False,0.125163014072
1.0,1.083249,0.641304,1.0,True,False,0.449695730357,True,0.862698412698,True,0.877803201324
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,2.0,0.0,1.0,False,False,0.108133203684,False,0.0,False,0.125163014072
1.0,1.0,0.0,1.0,False,False,0.150909098595,False,0.125295901537,False,0.490067102862
